"ID"|"Line"|"Link"|"Type"|"Message"|"Code"|"Fix 1"|Fix 2"
02149|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02149.java#L71"",""Github"")"|argument|incompatible argument for parameter cmdarray of exec.|Process p = r.exec(args, argsEnv);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):args|NONE
02149|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02149.java#L71"",""Github"")"|argument|incompatible argument for parameter envp of exec.|Process p = r.exec(args, argsEnv);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02150|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02150.java#L71"",""Github"")"|argument|incompatible argument for parameter cmdarray of exec.|Process p = r.exec(args, argsEnv);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):args|NONE
02150|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02150.java#L71"",""Github"")"|argument|incompatible argument for parameter envp of exec.|Process p = r.exec(args, argsEnv);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02151|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02151.java#L71"",""Github"")"|argument|incompatible argument for parameter cmdarray of exec.|Process p = r.exec(args, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):args|NONE
02151|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02151.java#L71"",""Github"")"|argument|incompatible argument for parameter envp of exec.|Process p = r.exec(args, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02151|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02151.java#L71"",""Github"")"|argument|incompatible argument for parameter dir of exec.|Process p = r.exec(args, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02152|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02152.java#L71"",""Github"")"|argument|incompatible argument for parameter cmdarray of exec.|Process p = r.exec(args, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):args|NONE
02152|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02152.java#L71"",""Github"")"|argument|incompatible argument for parameter envp of exec.|Process p = r.exec(args, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02152|71|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02152.java#L71"",""Github"")"|argument|incompatible argument for parameter dir of exec.|Process p = r.exec(args, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02153|57|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02153.java#L57"",""Github"")"|argument|incompatible argument for parameter cmdarray of exec.|Process p = r.exec(args, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):args|NONE
02153|57|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02153.java#L57"",""Github"")"|argument|incompatible argument for parameter envp of exec.|Process p = r.exec(args, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02153|57|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02153.java#L57"",""Github"")"|argument|incompatible argument for parameter dir of exec.|Process p = r.exec(args, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02154|58|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02154.java#L58"",""Github"")"|argument|incompatible argument for parameter command of exec.|Process p = r.exec(cmd + bar, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cmd|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):bar
02154|58|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02154.java#L58"",""Github"")"|argument|incompatible argument for parameter envp of exec.|Process p = r.exec(cmd + bar, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02154|58|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02154.java#L58"",""Github"")"|argument|incompatible argument for parameter dir of exec.|Process p = r.exec(cmd + bar, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02155|54|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02155.java#L54"",""Github"")"|argument|incompatible argument for parameter command of exec.|Process p = r.exec(cmd, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cmd|NONE
02155|54|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02155.java#L54"",""Github"")"|argument|incompatible argument for parameter envp of exec.|Process p = r.exec(cmd, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02155|54|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02155.java#L54"",""Github"")"|argument|incompatible argument for parameter dir of exec.|Process p = r.exec(cmd, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02156|54|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02156.java#L54"",""Github"")"|argument|incompatible argument for parameter command of exec.|Process p = r.exec(cmd, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cmd|NONE
02156|54|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02156.java#L54"",""Github"")"|argument|incompatible argument for parameter envp of exec.|Process p = r.exec(cmd, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02156|54|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02156.java#L54"",""Github"")"|argument|incompatible argument for parameter dir of exec.|Process p = r.exec(cmd, argsEnv, new java.io.File(System.getProperty("user.dir")));|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):argsEnv|NONE
02157|85|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02157.java#L85"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02157|87|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02157.java#L87"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02157|87|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02157.java#L87"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02158|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02158.java#L82"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02158|84|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02158.java#L84"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02158|84|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02158.java#L84"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02159|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02159.java#L82"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02159|84|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02159.java#L84"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02159|84|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02159.java#L84"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02160|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02160.java#L82"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02160|84|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02160.java#L84"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02160|84|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02160.java#L84"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02161|80|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02161.java#L80"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02161|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02161.java#L82"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02161|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02161.java#L82"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
02162|80|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02162.java#L80"",""Github"")"|argument|incompatible argument for parameter uri of setPath.|rememberMe.setPath(request.getRequestURI()); // i.e., set path to JUST this servlet|EP-M:HttpServletRequest:getRequestURI()|NONE
02162|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02162.java#L82"",""Github"")"|argument|incompatible argument for parameter arg0 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):cookieName|NONE
02162|82|"=HYPERLINK(""https://github.com/nimakarimipour/BenchmarkJavaGradle/blob/af21eedf31cc9778b6daf9084c205cb8ccad018e/src/main/java/org/owasp/benchmark/testcode/BenchmarkTest02162.java#L82"",""Github"")"|argument|incompatible argument for parameter arg1 of setAttribute.|request.getSession().setAttribute(cookieName, rememberMeKey);|L:doPost(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse):rememberMeKey|NONE
